id,w2v
888, આ વ જ ો   અ ન ે   જ ો  ત મ ા રે ગ ડ ી   ચ ો થ ઈ  ગ ઈ  છ ે   ત ત મ ા ર ા   ક ા ગ ડ ય ન ે   દ ્ વ ા ર ા   અ મ ે   ત મ ા ર ા   ગ ા ડ ી   ખ ો વા ઈ  ગ ઈ   છ ે   એ ન ુ ં લ ક ે શ ન   ગ ો ત ી ન ે   ત મ ન ે   જ ે મ   બ ન ે જ લ દી  ત મ ે   ગ ા ડ ી 
889, ત મ ે   ત મ ન ે   ખ બ ર   ન થ ી   ત મ ા ર ં ગ પ ા ર ક િં ગ   ન હ ી   ક ે   ત મ ા રી મ ન ે   ખ બ ર   ન થ ી   ે   ત મ ા ર ી   પ ા ર ્ ક િ ંગ   હ િ ં પ ા ર ક િ ં ગ થ ો   ત મ ે   
890, 
891, ત   ત મ ે   છ ે ન ે   પ ે લ ા   ટ ો વ ી   ભ ા ગ મા   
892, મ ર ી ન ા   આ   અ ઠ વ ા ડ િ ય ા   સ ુ ધ ી મ ા ં   મ ળ વ ા ન ી   શ ક્ય ત ા   છ ે   
893, બ એ સ     
894, ક ો વ ી ન   પ ો ર ્ ટ લ   પ ર થ ી   ફ ો ન  ન ં બ ર   છ   એ   ચ ા ર   ચ ા ર   એ   ચ ા ર     ચ ા ર   ઝ ી ર ો   બ ે   ધ ર ા વ ત ા   જ િ ગ ્ ન ે શ   ન ા મ ન ા   લ ા ભ ા ર ્ થ ી   ન ું   ર સ ી ક ર ણ   પ્ર મ ા ણ પ ત ્ર   ડ ા ઉ ન લ ો ડ   ક ર ો   
895, ઓ ર્ ગ ે ન િ ક   ત ત ્ વો   મી ડ િય ા ન ી   બ ા સ મ ાં ટ ી   અ ન પ ો લ િ સ ડ   ર ા ઇ સ   ઉ ત ્ પ ા દ ન ો   એ સ ી ટ ક ા   ડ િ સ ્ ક ા ઉન ્ટ પ ા છ ી   ક ્યા ર ે   આ વ શ ે   
896, મ બ ા ળ પ ણ મ ા ં   પ ૌ ર ા ણ િ ક   અ ન ે   મ ધ ્ય ક ા લ ે   ર ા જ ા   વ િ શ ે   સ ા ં ભ ળ્ યો   છ ે   ત ે મા ં   મ ન ે   અ ખ બ ર   અ ન ે   મ હ ા ર ા ણ ા   પ્ર ત ા પ ન ે   ઐ ત િ હ ા સ િ ક   ર ી ત ે   પ્ર ભ ા વ િ ત   લ ા ગ ે   છ ે   
897, ા   અ ક બ ર   અ ન ે   મ હ ા ર ા ણ ક ્ર ત ા   પ હ ે લ ા   ત ો   બ ં ન ે  મ િ ત ્ર  હ ત ા   ત્ય ા ર ે   ર ા જ પ ટ   સ ં ભ ા ળ ત ા  થ ય ા   
898, ત્ય ા ર ે   ત ે મ ન ે   જ ણ ા વ્ય ું  મ હા ર ા ન ા  પ ્ર ત ા ન ે ક   ઉ બ ર   મ ા ર ો   મ િ ત ્ર   ન થ ી   પ ર ં ત ુ   તે   મ ા ર ો   શ ત ્ર ો   છ ે   આ   અ ખ બ ર   અ ન ે   મ હ ા ર ા ણ ા   પ્ર ત ા પ વ શ ે   ક ે ટ લ ા  બ ધ ા   ય ુ દ ધ ો   થ ય ો   છ ે   ત ે   ન ા ન પ ણ થ ી   જ  ય ુ દ ્ ધ ો   ક ર ત ા  આ વ ્ યા   છ ે   ત ે મ ા   મ હ ા ર ા ણ ા  પ ્ર ત ા પ ન ો   છ ે   ચ િ ત ્ રો નો   ક િ લ લ ો     
899, એ મ ા ં   કે ટ લ ી   બ ધ ી   વ ા ર  અ ક બ ર ે   શ ા સ ન   ક ર વ ા ન ો  પ્ર ય ત ્ ન   ક ર ્યો   છ ે   પ ર ં ત ુ   ત ે   ક ર ી  શ ક ્ય ો  ન થ ી   ક ે મ   ક ે મ ા   મ હ ા ર ા ણ ા   પ્ ર ત ા પ   એ ટ લ ા  બ ધ ા   સ ક ્ષ મ  હ ત ા   ક ે   ત ે મ ણે   ત્યા ર ે  અ ક બ ર ને   ચ ી ત વ ા જ   દ ી ધ ો   ન થ ી   આ મ ાં   ક ે ટ લ ા ય   ટ ા ઈમ   સ ુ ધ ી   એ ક વ ા ર   
900, ચ ા લ ્ યો   ા   વ ર ્ ષ ો  સ ુ ધ ી   ય ુ દ ્ધ   ચ ા લ ે   ત ો  અ ન ે   અ ખ બ ર   પા સ ે   કે ટ લા  બ ધ ા   સ ૈ ન ્ ય   બ ળ  હ ત ા   છ ત ાં   પ ણ   ત ે   ક ્યા ર ે ય   ચ િ ત ્ રો ન ા   ખ ુ લ ા ન ે   જ ી ત ી   શ ક ્ય ો  ન થ ી   પ ર ં ત ુ   
901, લ ા ં બ ા  સ મ ય  સ ુ ધ ી   ચ ા લ તા   મ હ ા ર ા ણ ા   પ ્ર ત ા પ ન ે   ઈ જ ા   થ ઈ   હ ત ી   ત ે ન ે   ક ા ર ણ ે   ત ે મ ન ા   જ ે   વ િ શ ્ વ ા સ ુ   ય વ ા   સ ે ન ા   પ ત િ  હ ત ા   ત ે મ ન ે     બ ે હ ો શ   ક ર ી ન ે   
902,ચિ ત ્ત ો ડ ન ા   ક િ લ્લ ા થ ી  બ હ ા ર   મ ો ક લ ી  દ ી ધ ા   ા   ચ િ ્ ત ો ડ ના   ક િ લ્લ ા ન ે  એ વ ી   મ ા ન ્ય ત ા   પ ણ   હ ત ી   ક ે   ત ો   ક ો ઈ  ર ા જ ી   ર ા જ ક ી ય   સ દ સ ્ય   હ ો ય   
903, ક િ લ ા ન ે   જ ો   છ ો ડ ી ન ે   બ હા ર  જ ત ા  ર હે ન ે   ત ો   ત ે ન ા   ક િ લ્લ ા ન ો   પ ત ં દ   થ વુ ં     ન િ શ્ ચ િ ત  ક ર ો   
904, આ   મ ા ટ ે   ને   જ ્ય ા ર ે મ હ ા ર ા ણ ા  પ ્ ર ત ા પ   એ ક  જ   ક િ લ્લ ા મ ાં   મ ો જ ૂ દ   હ ત ા   તે મ ન ા   ફ ે મ િ લ ી   જ ે ક ો   પ ણ   હ ત ુ ં   પ ર િ વ ા ર ન ા   સ દ સ ્યો     જ ત ા  ર હ ્ય ા  હ ત ા   
905, મ હ ા ર ા ણ ા   પ્ ર ત ા   પ ણ  જ ત ા ં   ર હ્યા   ત ે થ ી   ક ર ી ન ે   હ વ ે   અ ખ બ ર   છ ે   ન ે   ત ે ક િ લ ા   પ ર   શ ા સ ન   ક ર વ ા  લ ા ગ ્યો   
906, અ ન ે   ત ે મ ન ો   થ વ જ   ભ ર ક વ ા  લ ા ગ ્ ય ો   એ ટ લ ે   હ વ ે   એ મ ાં   એ વું   છ ુ ં   કે   હ વ ે   આ   સ મ ય વ િ દ ્ય ો   થ ો ડ ો   ઘ ણ ો   પ છ ી   મ હ ા ર ા ણ ા  પ ્ર ત ા પ ે   ઉ દ ય પ ુ ર   ન ા મ ક   શ હ ે ર   
907, છ આ પ ણ ા   અ ત્યા ર ે   પ ણ   છ ે   એ ન ો   શ ા સ ન   ક ર ્ય ુ ં   ત ે   વ ધ ા ર ્ યો ન ો   વ િ ક ા સ   ક ર ્યો  હ ત ો   
908, ત્યા ર બ ા દ   અ ખ બ ર ે   ત ્ય ા ં   પ ણ   શ ા સ ન  ક ર વા ન ો   પ્ર ય ત્ નો   ક ર લ ો   પ ર ં ત ુ   ત ે ા ર ે   મ હ ા ર ા ણ   પ ્ર ત ા બ ન ે   ક્યા ર ે   જ ી ત ્ વ ા દ ત ો   ન થ ી   આ મ   અ ં ત   સ મ ય   સ ુ ધ ી   
909, ચ િ ત ્ ત ો ડ   ન ો   ક િ લ્લ ો   મ ે ળ વ વ ા  મ ા ટ ે   મ હ ા ર ા ણ ા   પ ર ત ા પ ે   અ થ ા   પ્ર ય ત્ ન ો  ક ર ્ય ા   છ ે   આ   ગ ા વ ત ી   બ ા બ ત ો   મ ન ે   પ ્ ર ભ ા વ ક   લ ા ગ ે   છ ે   અ ન ે     પ ૌ ર ા ણિ ક   ક થ ા ઓ   મ મ ૃ ત ્ય ક ા લ ી ન   ર ા જ ા ઓ   હ ત ા   એ મ ન ા   વ િ શ ે મ ે   સ ા ં ભ ળ ે લ ું  છ ે   અ ન ે   હ ું   ત ે   જ ણ ા વ ુ ં   છ ુ   
910, ખ ૂ બ  જ  સ ર સ   એ વ ા   મ હ ા ર ા ણ ા   પ્ ર ત ા પ ન ા   સ ો ર ્ય   અ ન ે   શ ક ્ ત િ   અ ન ે   ચ ે ત ા ઈ   પ ણ   છ ે   એ ન ા   આ પ ન ે   
911, બ ો ધ   મ ળ ે  છ ે   આ પ ડ ે   એ મ   જ ો ઈ   શ ક ે   ક ે   મ હા ર ણ ા   પ ્ર ત ા પ ે   અ ં ત   સ ુ ધ ી   ત ે મ ન ે  ક ે ટ લી  બ ધ ી  ઇ ં ્ છ ા ઓ   થ ય   ત ્યા ં  સ ુ ધ ી   ત ે મ ને   ક ા ર ્ ય   ક ર ે લ ું   છ ે   અ ન ે   ત ે   વ િ જ ય   પ્રા પ ્ ત   ક ર ે  છ ે   મ ન ે   એ   વ ા ત   પ ્ર ભ ા વ ત   લ ા ગ ે  છ ે   
912,ા ં ચ   હ જ ા ર   ર ક મ   ભ ર ો   અ ન ે   ટ ો પ પ   મ ા ટ ે   આ ગ ળ   વ ધ ો   
913, સ ો મ ન ા   ટ ે મ્ પ લ   દ્વા ર ક ા ધ ી   ટ ે મ્ પ લ   ગ ી ર ન ે શ ન લ   પ ા ર ્ક   
914, ગ ી ર   સ ફ ર ી   પ ર   
915, દ ે વ ડ િ ય ા   ક ો ન ો લ   ક ો લ ો ન ી   
916, ન ે   ગ ી ર ન ા   
917, અ મ ા ર ા  ગ ુ જ ર ા ત ન ી  અ ં દ ર   ઘ ણ ા  બ ધ ા  એ વ ા  પ્ર સ ં ગ ો   હ ો ય   છ ે   ક ે   જ ે મ ા ં   
918, જ ે ન ા   ક ા ર્ય ક ્ર મ ો મ ા ં   ન ૃ ત ્ય ન ો   ખ ૂ બ   મ હ ત્વ ન ો   ભ ા ગ   ભ જ વ ત ું હ ો ય   છ ે   જ ે મ   ક ે  સ ્ ક ૂ લ   ન ી  અ ં દ ર   ક ો ઈ   પ ણ   ક ા ર ્ય ક ્ર મ   હો ય   કો ઈ   પ ણ   મ ુ ખ ્ય   મ હે મ ા ન ો  આ વ વ ા ન ા  હ ો ય   ત ો   પ ણ   ત ્ય ા ર ે   સ ર સ ્વ ત િ વ ં દ ન ા   ગ ણ ે શ   વ ં દ ન ા   અ થ વ ા   સ ્વા ગ ત   ગ ી ત   ક ર ી ન ે   મ હ ે મ ા ન ન ું સ ્ વા ગ ત   ક ર વ ા માં  આ વ ે   છ ે   
919, અ થ વ ા   અ મ ે   લ ો ક ો   જ ્ય ા ર ે   ગ ા મ ડ ા ઓ મ ા ં   જ ઈ એ   છ ી એ   ત ્યા ર ે   પ ણ   ઘ ણ ી   વ ખ ત  જ યું   છ ે   કે   ત ્યા ં   ર ા મ   લ ી લ ા ન ો   
920, આ ખ ી  ર ા ત   ક ા ર ્ય ક્ર મ  હો ય   છ ે   જ ે ન ી  અ ં દ ર   આ ખ ું   ર ા મ ા ય ણ   ન ી  અ ં દ ર   ક ઈ   ક ઈ  ઘ ટ ન ા ઓ   બ ન ે   ત ી   
921, ત ે   ર જ ૂ   ક ર વ ા માં આવ ે   છ ે   અ ન ે   ખ ા સ   વ ા ત   એ   છ ે   ક ે   એ   જ ્યા રે   ર જ ૂ   થ ત ું હ ો ય   ત્યા ર ે   એ   બ ધ ા   જ જ ે   ક લ ા ક ા ર ો   છ ે   એ   પ ુ ર ુ ષ  હો ય   છ ે   જ ે   સ ્ત ્ર ી ન ું   વ ે શ   ધ ા ર ણ   ક ર ી ન ે   
922, લ ો ક ો  સ ુ ધ ી   સ ા ચ ી  મ ા હ િ ત ી  સ ા ચ ી  વ િ ગ ત   અ ન ે   એ   પ ણ  એ વ ી  ર ી ત ે     એ ક દ મ   હ ળ વ ી શ ૈ લ્લ ી માં   
923, દ ે ખ ા ડ ત ા  હ ો ય   છ ે   સ ા થ ે   સ ા થ ે   ન ૃ ત ્ય ન ો   ભ ા ગ   ક હે વ ા મ ાં આ વ ે   ક ે   અ મ ા ર ા   ગ ુ જ ર ા ત ન ા   ગ ર બ ા  ર ા જ ગ ર બ ા   
924, ન ે ર ા સ ે ડ ા   પ ણ   ક હ ે વ ા મા ં  આ વ ે   છ ે   એ ન ા   પ ણ   ઘ ણ ા  બ ધ ા  પ ્ર ક ા ર  છ ે   જ ે   ઘ ણ ી   વ ખ ત   ર ા સ   જ ે   ન ૃ ત ્ય   છ ે   એ   ર ા સ ન ે   ખ ા લ ી   વ ા દ ્ય   સ ા થ ે  ક ર વ ા માં  આ વ ે   છ ે   ઘ ણ ી   વ ખ ત   વ ા દ ્ય   વ ગ ર   
925, ગ ા ય ન ે   પ ણ   ર જ ૂ  ક ર વ ા માં આ વ ે  છ ે   એ   પ ણ  એ ક   ગ ર બ ા ન ો   ભ ા ગ   છ ે   અ ન ે   ત્ ર ી જ ી   વ ખ ત   ત્ ર ી જ ુ જ ે   છ ે   એ   છ ે   સ ં ગ ી ત   ડ ા ન ્ સ   પ ણ   ન ૃ ત ્ય   પ ણ   
926, સ ં ગ ી ત  સ ા થ ે   અ ન ે   એ ક   ખ ૂ બ   જ  મ ો ટ ું   ગ ્ર ૂ પ   આ જ ે   ર જ ૂ   ક ર ત ું  હોય  છ ે   મ ા ત ા જ ી ન ા   ગ ી ત ો   ગ ા ત ા   ગ ા ત ા   જ ે  અ મ ા ર ા  ન વ ર ા ત ્ર ી   ખ ૂ બ જ   પ્ર ચ લ િ ત   
927, પૂ ર ા  વ િ શ ્વ ની  અ ં દ ર   છ ે   એ   એ ખ ૂ બ  જ  મ હ ત્વ ન ો   ન ૃ ત ્ય ન ો   એ ક   ભ ા ગ   ગ ણ વા માં  આ વ ે  છ ે   અ મ ા ર ી   ન વ ર ા ત ્ ર ી   
928, અ ન ે   ક દ ા ચ   વ િ શ ્વ ન ો   સ ૌ થ ી   લ ા ં બ ો   ઉ ત ્ સ વ   જ ે   ગ ણ વ ા મ ાં   આ વ ે   ત ો  અ મ ા ર ા   ગ ુ જ ર ા ત ન ો   ન વ ર ા ત ્ર ી   છ ે   ન વ   દ િ વ સ  સુ ધ ી   ઉ ત્ સ વ ને   મ ન ા વ વા મ ાં  આ વ ે   છ ે   
929, એ ન ૃ ત ્ય   ખ ૂ બ જ   મ હ ત્વ ન ું  છ ે   અ ન ે   ન ૃ ત ્ય   ક થ ક   પ ણ  હ ો ય   છ ે   ભ ા ર ત   ન ા   ટ ્ય મ   પ ણ   હ ો ય   છ ે   વ ે સ ્ટ ન   મ ્યુ ઝ િ ક   પ ર   પ ણ   ડ ા ન ્ સ   થ ત ો  હ ો ય   છ ે   
930, પ ણ   ક ો ઈ   પ ણ   પ્ર ક ા ર ન ું  ન ૃ ત ્ય   જ્ યા ર ે   ક ર વ ા મ ાં  આ વ ે   છ ે   ત્ યાર ે આ પ ણ ે   જ ો ઈ એ   છ ે   ક ે   
931, ક ો ઈ   પ ણ  વ ્ય ક ્ ત િ   એ   સ ્ ટ ્ર ે સ મ ા ં થ ી   મ ુ ક ્ ત   થ ઈ  જ ા ય   છ ે   ઘ ણ ી   વ ખ ત   ઘ ણ ા   લ ો ક ો   સ ્ટ્ રે સ   ફ ી લ  ક ર ત ા  હ ો ય   ત ો  એ નો   એ   મ ા ન સ િ ક   ત ન ા વ ન ે   દ ૂ ર   ક ર વ ા   મ ા ટ ે   પ ણ   ન ૃ ત ્ય   ક ર ત ા  હ ો ય   છ ે   
932, ન ૃ ત ્ય   એ   ભ ગ વ ા ન ની   આ ર ા જ ન ા   ક ર વ ા   મ ા ટ ે   પ ણ  આ વ ે   છ ે   જ ે મ   ક ે   આ પ ણ ે   જ ો ઈ એ  છ ી એ  આ પ ણ ા   શ િ વ  ભ ગ વ ા ન   એ ન ે   ત ા ં ડ વ   ત ા ં ડ વ   ન ૃ ત ્ય  દ ્ વ ા ર ા   
933, આ પ ન ે   ન ૃ ત ્ ય   શ ૈ લ ી   ર જ ૂ  ક ર ે લ ી  હ ત ી  અ ન ે   ન ૃ ત્ય   શ ુ ં   છ ે   ખ ર ે ખ ર  હ ક ી ક ત   શ ું   છ ે   
934, એ   આ પ ણ ે   શ જ જ જ   ન ા મ થ ી  ઓ ળ ખ વ ા મ ાં આ વ ે   છ ે   ત ે ન ી   પા સ ે થ ી   જ ો ય ું   છ ે   દ ર ે ક   દ ે વ ી   મ ા ત ા   
935, જ ્યા ર ે   આ પ ણ ા   અ લ ગ  અ લ ગ   ભ ા વ   હ ો ય   છ ે   ક ે   જ ે   આ પ ણ ું   આ પ ણ ે   ખ ુ શ   હો ય એ   છ ે   ત ્યા રે   અ લ ગ  પ્ર ક ા ર ન ુ   ન ૃ ત ્ય   ક ર ી એ  છ ે   જ ્યાર ે   આ પ ણ ે   ક્ ર ો ધ િ ત   હ ો ઈ  છ ે   ત્યા ર ે   અ લ ગ  પ્ર ક ાર ન ુ   ન ૃ ત ્ય  હ ો ય   છ ે   
936, જ્યા ર ે   આ પ ડ ે  ક ો ઈ   વ સ ્ત ુ  ક ો ઈ ન ે   સ ા મ ે   પહોં ચ ા ડ વ ા ન ી  હ ો ય   છ ે   ત્યા ર ે   પ ણ  અ લ ગ   પ્ર ક ા ર ન ા   ન ૃ ત ્ય   દ્વ ા ર ા   
937, લ ો ક ો ન ે   આ પ ણ ે   એ શ ૈ લ ી   વ િ શ ે   આ પ ણ ી   વ ા ત   પ્ ર ો પ ર   રી ત ે   પ હોં ચ ા ડ ી  શ ક ા ય   છ ે   
938, ખ ૂ બ ગ ુ જ ર ા ત મા ં   પ્ર ખ્ય ા ત  છ ે   આ દ િ વ ા સ ી   ન ૃ ત ્ય   પ ણ   જ ે   આ દ િ વ ા સ ી  લ ો ક ો   પ ણ   એ   ર ી ત ે   ન ૃ ત ્ય   ક ર ી ન ે   પ ો ત ા ન ા   જ ે   જ િ લ્લ ા ઓ ન ું   છ ે   જ ે   આ પ ણ ું   આ પ ણી   સ ં સ્ક ૃ ત િ   છ ે   આ દ િ વ ા સ ી   સ ં સ્ક ૃ ત િ   છ ે   એ   વ િ શ ્વ ભ ર મ ા ં   પહો ં ચ ા ડ ે   છ ે   એ ટ લે   ન ૃ ત ્ય ન ા   અ લ ગ  અ લ ગ   પ્ર ક ા ર ો   છ ે  અ ન ે   ન ૃ ત ્ય   શ ૈ લ ી   સ ૌ થ ી   શ ્ર ે ષ્ ઠ   શ ૈ લ ી   જ ે ચ ા ર   શ ૈ લ ી  છ ે   ન ૃ ત ્ય   ન ા ટ ક   સ ં ગ ી ત 
939, અ ન ે   એ  બ ધ ી   ક લ ા ઓ મ ાં   જ ે   શ ૈ લ ી   મ હ ત ્વ ની   મ ા ન વ ા માં   આ વ ે   છ ે   એ એ ન ો   એ ક   ન ૃ ત ્ય   શ ૈ લ ી   પ ણ  ગ ણ વા માં  આ વ ે   છ ે   
940, ન ૃ ત ્ય   છ ે   એ ક   એ વ ું  છ ે   ક ે   જ ે   બ ા ળ ક થ ી   લ ઈ ન ે   વ ૃ દ ્ ધ   ક ો ઈ   પ ણ   ક ર ી   શ ક ે   છ ે   
941, ક ે મ  ક ે  આ પ ડ ા   ત ્ ય ા ં   ક ો ઈ   પ ણ   પ ્ર સ ં ગ   હ ો ય   હ મ ણ ાં  જ ે મ   ક ે   ગ ણ ે શ   ઉ ત્ સ વ   ત ો   ગ ણ ે શ   ઉ ત્ સ વ ન ી  અ ં દ ર   પ ણ   જ ્ યા ર ે આ પ ણ ે   ગ ણ પ ત િ ન ે   લ ે વ ા  મ ા ટ ે   જ ઈ એ   છ ી   ત ્ય ા ર ે   પ ણ   ન ૃ ત ્ય શ ૈ લ ી  દ ્વ ા ર ા   સ ં ગ ી ત   સ ા થ ે   લ ે વ ા   મ ા ટ ે   જ ઈ એ   છ ે   અ ન ે   જ ્ યા ર ે   ત ે મ ન ે   પ દ ર ા વ ા  મ ા ટ ે  જ ઈ એ   છ ે  એ મ ન ુ  વિ સ ર ્જ ન   ક ર વ ા  મ ા ટ ે   જ ઈ એ   છ ીએ   
