id,w2v
5523, ஒ ரு   இ ந் த  ஜா தி  ம னி த ன ந்த   ஜா தி க்கா ர ன்   அப் டி ன் று   இ ந்த  ம த த்தை க்கா ரை ச்  சே ர் ந்த வ ன்  எ ன் ு  சொல் வ தை  வி ட   நா ன்  ஒ ரு  ம னி த ன் எ ன் று  சொ ல் வ தி ல்  பெ ரு மி த ம் கொ ள்ள லா ம்   நா ம் அ னி வ ரு ம்   கா ந்தி  வ டி க ளை ் பி ன் ப ற் றி   நா ட் டி ன்   அ மை தி க் கு   வ லி வ கு க்க லா ம்   எ ந்த  வி ஷ ய ங் க ளை தா ன்   ம க் க ளுக் கு  நா ன்   சொ ல் ல  வி ரு ம்பு கி ன் று   
5524, ம க்க ள்  அ னை வ ரு ம்   க ல் வி  க ற் று   கா ந் தி  வ டி யை  பி ன் ப ற் றி   நா ட் டி ன்  அ மை தி ற் கு   வ லி வ ு க்கு மா று   தா ழ் மை யு ட ன்  கே ட்டுக் கொ ள் கி ன் று   ந ன் றி   வ ண க்க ம்  
5525, டா டா   கே பி ட ல்   பி னா ன்  ச ர் வீ ஸ்   மூ ல ம்   ட் ரா வ ல்  இ ன் சூ ர ன்ஸ்   எ டுப்ப த ற் கு  பு றி ந் த ப ட் ச   மா த   வ ரு மா ன ம்   எ வ்வ ள வு இ ருக்க  வே ண் டு ம்   
5526, உ ங்க ள ் ப கு தி யி ல   மே ரி ஸ்   ரொ ம் ப   ஊ ர் வ சி   சோ னா   மீ னா   க லை ய ர ங் க ம்   
5527, நி றை ய   சி னி மா   தி ட்ட ல் அ த ி ல் லா ம   கே ய் ட் டி   போ ன் ற   தே ட் ட ா இரு ்க து   நா ன்   சி னி மா வுக்கு   எ ங்க   அ க் கா   பு ள ங் க   ப க்க த்துல   பி ர ன்  சி ல   து ழ ன்  ஜா லி யா ரு வோ ம்   போயி ட் டு வ ரு வோ ம்   அ ங்க  போ ய்   சி னி மா  பா க்க ம் போழ து   கா மெ டி லா ர்  மு ழி த ல   ச ந் தோ ஷ மா   சே ர் ந்து   சி ரி ப் போ ம   அ ழு க   சி ன்  வ ரு ம் போ ழு து   அ ழு கை யா ருக்கு ம்   அ துக்க ப்பு ற ம்   அ ந்த  நே ர த்த ல ம்  உ டைய  ம ன சு  எவ் ளோ  க ஷ் ட ங்க ள்  வ ந் தா லு ம்   ஒ ரு   நி து   நி னை க்க ா ம   ஜா லி  அ ன் ட ் எ ன் ப ன்  ப ண் ணு வோ ம் 
5528, சா ப்பிட ல்லா ம   வே ல   சி னி மா  பா த்து  மு டி ச்சி ட்டு  வெ ளி யில  வ ந் தோ னே   இ ங்க ள   ஒ ர்  ஹோ ட்ட ல பி  ஜா லி யா  சா ப்டு ட்டு   ச ந் தோ ஷ மா  வீ டு தி ரும்போ ோ ம்   
5529, ப ல ப்ப டு ம்   எ லா த்து ரை   பே சு ற தக்கு  ஒ ரு  அ னு பா ன   வா ர் த்தை ய ல்  பே சு ற துக் கு  ஒ ரு  அ னு ப வ ங் க ளை க்யு ம்   
5530,இ ன்னு ம் ந ம் ம ளு ளை ய   வா ர்க்கி     நி ரை ய   
5531, எ ன் த எ ன் ப ந ன் பு ்   இ னோ ்  
5532, எ ன க்கு  புடி ச்ச   பை ட் ரா வ ல ன்னு பா த்தீங்கனா  என்னோ ட   பை க் கி ல ல  வ ந் து  பா த்தீங்க னா   ட்ரா வ ல் ப ண் ற து என க  ரொம்ப  பு டி க்கு ம்   அ து  மெ யி னா  பா த்தீங்கன  லா ங் ட்ரா வ ல் ந் ு எனக்கு ரொ ம்ப  பு டி க்கு ம்   அ து ம  எ ந் த   நே ரி யா ன்ு பா த்தீங்கனா   ஊ ட் டி  கொ டை க்கா ன லு   மூ னா று   
5533, அ ந்த  கொ த்தை க ரி  அ ந்த  மாதிரி ஏ ரி யா ல  போ ய க மை   பி டி க்கு ம்   ஏ ன்  பா த்தி ன்னா   அங்கள  பா த்தி னை   ஹி ல் ஸு   நே ச் ச ர லா  இ ரு க் கு ம்   அ த லா  பா த்து  இ ய ற்கை  அர ஷி ட் டு   அ ந்த  கி ளை ம் ட்டுல  எ ன்சாய் பண்ணி ட்டு  வ ர க்கு ்   ரொம்ப  ரொ ம்ப வு  பு டி க்கு ம்   
5534, ம கி க்  கு க்  கு ய   மூ ல ம்   ப ங் கு ச்   ப ங் கு க ளி ல்   மு த லீ டு   செ ய் வ த ற் கு   பு ரோ க் கி ரே ஜ்   எ வ் வ ள வு   
5535, எ ன க் கு   ஸ் டா ர்   சி ட் டி   டி ூ வி எ ஸ்   எ ம க   ஹீ ரோ கா ண் டா   உ ள் ள ட்   இ ந்த   பை ் க ல்லா னு கு   கு ம் ப   தெ ரி ய ம்   
5536, சொ ந் த மா க   வ ந் து  ந ன   ஹீ ரோ   போ ன் றா ர் ல   வ ை த் து ள் ளே ன்   எ ன து   அ து   எ ன் னு டை ய  க ன வு   பை  ந த் த ம்   பை க் ரோ   ப ய ண ங் க ள  வ ந் து   
5537, ஹீ ரோ   கொ ண் டா   வ சிய ர கு ம்   அ தே   ச ம த்தி லும் ம ி லை க்  ந ண் ல   மை லை   கி டை க்கு ம்   அ த னா ல   அ து ் வ ந் து   ர ம் ப   பு டி க்கு ம்   
5538, இ ந் தி யா வி ல்   எ ல் லா ருக் கு ம்   டீ  பி டி க்கு தா ன   எ ன ன்  எ ன  தெ ரி யா து   ஆ னா   எ ன் ன க் க ு   டி   ரொ ம் பு   ரொ ம் பு   ரொ ம் பு   பு டி க் கு ம்   
5539, அ து   வ ந் து   டீ   வ ந் து   கொ ஞ் ச ம்   ஸ் டா ங் கா வோ   ச க் ர த்  தூ க் க லா வு ம்   நா ன்   கு டி ப்பே ன்   
5540, ஆ அ ப் டி  வ ந் து   டீ   வ ந் து   அ ர கி ளா ஸ்   கு டி ச் சா லு ம்   அ ந் த   டி   கு டி ச்ச தோ ட   பீ ல்   ஃபு ல் லா  அ னு ப வி க்க ணு ம்  அப் டி ன்னு  சொல்லி ட்டு  கு டி ப்பே ன்   
5541, ட   வ ந் து   நா ன ்   வீ ட் ல  எ ப் ப டி னா   நா   எ ல் லா ரு நா ன்   டி கா ஷ ன்   கு தி க்க  வ ச் சு ட்டு   அ து க் க ப் பு ற ம்   பா ல   உ த் தி   அ து ந் த   டி கா ஷ ன்   கு தி க் கு ம்   போ தே   இ சி   போ டு வே ன்   ஒ ரு   டை ம ் இ ஞ் சி   போ ட் டு  கொ தி க் கு ் பே ன்  ஒ ரு   டை ம்   ஏ ழா கா   போ டு வே ன்   
5542, ஆ   அ ந் த  மா ரி  வ ந் து ட்டு  ஒ ரு  நா ள்   சு க் கு   போ ட வே ன்   இ ந் த   அ ப்புற ம்   ஒ ரு   நா ள்   பு தி னா   போ டு வே ன்   
5543, இ ந் த   மா ி ரி ே   வீ ட் ல   எ ன் ன ன   இ ரு க் கு ம்  அ து   த வ ந் தா மா ரி  எ ல் லா த் தை யு ம்   போ ட்டு   கொ தி க்க   வ ச் சு   அ ந் த   டி கா ஷ னோ ட   அ து   க தி க்க ம்  அ து க் க ப்ப ுற ம்   பா லு த் தி   அ த ு க் க ப் பு ற ம்   ச க் ர   போ ட் டு   அ ந் த   டீ  வ ந் து  ந ல்லா   ஸ் டா ங் கா   ச க் ர தூ க் க லா   எ ன க்கு   கு டிக்க ணு ம்   அ ந் த   டீ தா   எ ன க ் கு   ரொ ம் ப  ரொ ம் ப   பு டி க்க ு ம்  னா   வ ந் து   ஒ ரு   டி   பை த் தி யோ ம்   
5544, அ ட் டி   வ ந் து   கு டி க்கி ற துக்கா க வே  இ ங்கி ரு ந்து   ட் ரா வு ல்  ப ண் ணி லா ம்   போய்   கு டி ப் ப   அ துவும்  என க்கு  மி ட் னை   தே ட்டி   கு டிக்கி றது   ரொ ம் ப ரொ ம்ப  பு டி க்க ு ம்   மி ட் னை ட் ல   ஏ ர லி   மா ர் னி ங் தே   குடி க்கி ற து   அ ப் டி ன்னு  சொ ல்லி ட்டு   
5545, எ ன்னா னா   ஒ ரு   பொ ண் ணு   ப ச ங் க ள  மா ரி   ந ல்ல   லை ஃ ப்   எ ன் ஜா ய்   ப ண் ணு ம்  அப் டின்னு சொல் லி  ஆ ச ப் ப டு ம்   அ த னா ல  இங் கி ரு ந்து ஒ ர் ப ம் ப ்த் தி ல து   போ ய்   டி ரா வ ல்  ப ண் ணி ட்டு   வ ந் து   அ து க் க ப் பு ற ம்   கூ ட  அந்த   டி  கு டி ப் ப   
